transaction_id,customer_id,order_amount,product_category,payment_method,discount_percent,delivery_distance_km,customer_age,customer_account_age_days,previous_orders,previous_returns,return_rate,returns_last_30_days,refunds_last_90_days,chargebacks_last_90_days,days_to_return,delivery_to_return_days,coupon_usage_count,high_value_order,customer_risk_history,return_reason,location_risk_score,device_change_count,orders_last_30_days,previous_fraud_flag,target_return_abuse
TX100174,CUST002090,2963.4,Toys,UPI,11.1,17.0,29,937,9,1,0.111,0,0,0,,,4,0,low,no_return,21.7,0,3,0,0
TX100175,CUST001386,3998.76,Footwear,Credit Card,12.5,8.8,31,215,6,0,0.0,0,0,0,,,0,1,low,no_return,37.4,1,2,0,0
TX100176,CUST002151,3401.38,Grocery,Debit Card,10.3,0.5,24,223,11,5,0.455,0,0,0,2.7,1.5,1,0,low,defective,30.7,0,3,0,0
TX100177,CUST000484,3525.44,Electronics,COD,18.2,5.7,47,19,8,0,0.0,0,0,0,,,2,1,medium,no_return,28.2,1,2,0,0
TX100178,CUST002701,856.12,Fashion,Net Banking,9.5,4.0,25,174,10,3,0.3,0,1,1,,,0,0,low,no_return,25.3,1,2,0,0
TX100179,CUST001503,2194.63,Electronics,Wallet,20.2,13.9,26,176,12,1,0.083,0,0,0,14.1,14.0,0,0,low,size_issue,12.6,0,0,0,0
TX100180,CUST002814,2607.37,Sports,Debit Card,19.8,5.9,18,1162,9,1,0.111,0,0,0,,,1,0,medium,no_return,39.4,0,3,0,0
TX100181,CUST000457,2714.11,Mobile,Net Banking,17.5,8.8,24,803,14,4,0.286,0,1,0,,,2,0,low,no_return,59.6,0,3,0,1
TX100182,CUST001492,1756.19,Home,UPI,17.7,36.2,24,659,5,0,0.0,0,0,0,,,1,0,medium,no_return,15.1,1,2,0,0
TX100183,CUST002089,2023.31,Fashion,Debit Card,8.2,3.5,24,24,14,3,0.214,1,1,0,1.6,0.4,1,0,medium,size_issue,28.1,0,3,0,0
TX100184,CUST001487,3338.56,Fashion,Debit Card,11.6,10.4,30,326,9,0,0.0,0,0,0,1.0,0.0,0,0,low,changed_mind,25.0,0,3,0,0
TX100185,CUST001339,2547.66,Sports,COD,0.0,56.0,20,325,12,3,0.25,0,0,0,,,4,0,low,no_return,35.8,0,0,0,0
TX100186,CUST000499,2852.89,Sports,COD,13.6,13.3,47,159,6,0,0.0,0,0,0,,,2,0,low,no_return,19.4,1,1,0,0
TX100187,CUST001143,1341.14,Fashion,UPI,3.2,23.6,30,547,6,1,0.167,0,0,0,,,2,0,low,no_return,3.1,0,1,0,0
TX100188,CUST000717,2758.78,Books,Net Banking,16.2,52.9,35,59,10,4,0.4,2,0,0,1.1,0.0,2,0,medium,defective,34.0,0,2,0,0
TX100189,CUST000905,2005.76,Electronics,Net Banking,6.4,13.6,40,382,11,0,0.0,0,0,0,14.7,14.0,1,0,low,size_issue,22.9,1,1,0,0
TX100190,CUST002051,3130.56,Grocery,Net Banking,0.0,2.2,52,206,6,0,0.0,0,1,0,,,1,0,low,no_return,40.9,1,3,0,0
TX100191,CUST001891,1133.48,Home,Credit Card,42.0,30.5,41,183,5,1,0.2,0,1,0,0.2,0.2,2,0,low,not_needed,22.1,0,1,0,1
TX100192,CUST001821,2972.58,Electronics,Wallet,12.2,0.7,29,374,8,0,0.0,0,0,0,,,3,0,low,no_return,40.8,0,3,0,0
TX100193,CUST001086,1473.61,Grocery,COD,32.4,0.5,21,842,6,0,0.0,0,1,0,10.6,9.5,2,0,low,not_as_described_repeated,8.1,1,1,0,0
TX100194,CUST002879,2981.17,Grocery,Debit Card,8.7,10.2,35,46,10,0,0.0,0,0,0,,,0,0,medium,no_return,41.8,0,1,0,0
TX100195,CUST000263,2203.84,Home,Credit Card,35.4,4.0,42,140,9,0,0.0,0,0,0,,,1,0,low,no_return,19.9,1,1,0,0
TX100196,CUST001028,1910.11,Toys,COD,1.2,3.1,33,525,3,1,0.333,1,0,0,,,1,0,medium,no_return,37.3,1,1,0,0
TX100197,CUST000354,1528.78,Beauty,COD,17.1,2.1,32,443,9,2,0.222,0,1,1,,,2,0,low,no_return,32.9,0,0,0,0
TX100198,CUST001017,1787.72,Fashion,Debit Card,1.9,15.6,34,210,11,0,0.0,0,0,0,,,0,0,low,no_return,10.0,1,2,0,0
TX100199,CUST002885,1387.11,Mobile,Wallet,46.2,12.7,18,495,9,0,0.0,0,0,0,,,0,0,low,no_return,4.8,2,1,0,0
TX100200,CUST001099,1507.23,Mobile,UPI,12.0,20.2,33,294,5,0,0.0,0,0,0,,,5,0,low,no_return,24.3,0,4,0,1
TX100201,CUST002725,2504.33,Electronics,Debit Card,24.9,2.0,39,395,5,1,0.2,0,0,0,,,1,0,medium,no_return,2.1,2,2,0,0
TX100202,CUST001485,517.98,Mobile,Credit Card,20.4,14.2,31,251,7,0,0.0,0,0,0,,,2,0,low,no_return,33.8,0,1,0,0
TX100203,CUST002099,2955.63,Toys,Credit Card,14.7,8.3,43,20,3,1,0.333,0,0,0,,,2,0,low,no_return,29.0,1,1,0,0
TX100204,CUST001372,2986.92,Electronics,Credit Card,21.2,0.5,43,123,9,2,0.222,0,1,0,6.0,2.8,1,0,low,size_issue,18.4,0,1,1,0
TX100205,CUST000798,1560.17,Beauty,Credit Card,31.3,14.1,26,268,12,2,0.167,1,1,0,,,0,0,low,no_return,19.4,0,5,0,0
TX100206,CUST002292,2057.97,Electronics,Credit Card,23.0,1.2,36,87,8,0,0.0,0,0,0,,,1,0,low,no_return,29.1,2,4,0,0
TX100207,CUST002907,935.84,Sports,UPI,16.9,19.6,32,1108,13,0,0.0,0,0,0,,,3,0,high,no_return,21.8,0,2,0,0
TX100208,CUST000791,2401.66,Mobile,UPI,21.2,23.8,18,1371,8,3,0.375,0,3,1,2.6,1.2,1,0,low,size_issue,13.6,0,2,0,0
TX100209,CUST002336,1021.25,Home,COD,38.0,24.7,30,317,7,0,0.0,0,0,0,,,0,0,low,no_return,32.6,1,2,0,0
TX100210,CUST000784,216.23,Beauty,Credit Card,10.0,18.2,21,629,7,1,0.143,0,0,0,,,1,0,low,no_return,8.1,0,1,0,0
TX100211,CUST002150,3904.11,Fashion,UPI,0.0,7.2,33,13,8,3,0.375,0,1,0,2.2,2.0,0,1,medium,not_needed,28.5,0,3,0,0
TX100212,CUST002367,862.29,Sports,UPI,1.8,1.7,38,305,14,0,0.0,0,0,0,,,2,0,low,no_return,32.2,1,4,0,0
TX100213,CUST001348,1762.14,Toys,UPI,2.7,23.4,29,278,9,1,0.111,0,1,0,,,1,0,low,no_return,14.8,1,2,0,0
TX100214,CUST002211,2109.17,Fashion,UPI,4.4,1.5,22,103,5,1,0.2,0,0,0,,,1,0,low,no_return,38.7,0,1,0,0
TX100215,CUST000817,2500.78,Sports,Net Banking,4.8,8.8,34,307,7,0,0.0,0,0,1,,,3,0,low,no_return,9.3,1,0,0,0
TX100216,CUST000238,1867.17,Home,Debit Card,14.7,29.3,56,489,4,2,0.5,2,3,0,,,1,0,low,no_return,25.9,3,1,1,1
TX100217,CUST000290,2230.95,Books,Credit Card,18.0,5.2,18,445,10,1,0.1,1,5,0,,,0,0,low,no_return,19.3,1,0,0,0
TX100218,CUST001341,1535.37,Grocery,Debit Card,17.8,12.0,34,75,3,0,0.0,0,0,0,,,3,0,low,no_return,27.9,3,0,0,0
TX100219,CUST002707,589.57,Grocery,UPI,6.2,26.6,26,43,8,0,0.0,0,1,0,,,2,0,low,no_return,48.5,0,1,0,0
TX100220,CUST000383,1819.84,Home,COD,26.9,18.5,27,526,9,2,0.222,1,0,0,10.3,10.1,0,0,medium,changed_mind,33.5,0,6,0,0
TX100221,CUST001367,2722.01,Sports,Wallet,21.4,2.7,30,157,4,0,0.0,0,1,0,,,2,0,low,no_return,12.1,0,2,0,0
TX100222,CUST002112,900.84,Grocery,UPI,34.0,11.9,28,21,10,2,0.2,0,0,0,,,0,0,low,no_return,30.3,0,2,0,0
TX100223,CUST000607,2123.31,Grocery,UPI,25.2,1.9,38,285,8,0,0.0,0,0,0,,,0,0,low,no_return,9.9,1,3,0,0
TX100224,CUST002165,5359.91,Sports,Debit Card,10.8,0.9,29,1011,10,2,0.2,0,2,0,,,1,1,low,no_return,15.3,0,1,1,0
TX100225,CUST000918,1741.26,Footwear,UPI,30.7,13.2,18,16,5,2,0.4,1,0,0,,,1,0,low,no_return,33.8,0,3,0,1
TX100226,CUST002426,1801.36,Fashion,UPI,18.3,29.9,44,77,12,0,0.0,0,0,0,,,2,0,low,no_return,15.6,2,6,0,0
TX100227,CUST001738,554.32,Electronics,Debit Card,24.6,17.3,43,263,8,0,0.0,0,1,0,,,1,0,medium,no_return,21.1,1,1,0,1
TX100228,CUST001641,825.39,Mobile,Debit Card,23.6,27.9,25,263,9,0,0.0,0,0,0,,,2,0,high,no_return,7.3,0,2,0,0
TX100229,CUST000531,1029.25,Electronics,UPI,13.5,45.5,32,32,9,0,0.0,0,0,0,1.6,0.9,3,0,medium,changed_mind,34.5,0,0,0,0
TX100230,CUST001390,2654.94,Footwear,COD,16.2,30.0,44,152,9,0,0.0,0,1,0,,,2,0,low,no_return,43.6,1,5,0,0
TX100231,CUST002569,945.64,Grocery,UPI,13.4,3.6,42,386,4,1,0.25,1,1,0,7.3,6.8,2,0,low,changed_mind,5.0,0,2,0,0
TX100232,CUST000059,424.41,Footwear,Credit Card,4.8,12.1,45,667,4,0,0.0,0,0,0,,,2,0,high,no_return,39.7,0,0,0,0
TX100233,CUST002275,2369.91,Sports,COD,0.0,11.5,35,108,5,1,0.2,0,0,0,,,1,0,low,no_return,27.0,0,3,0,0
TX100234,CUST001478,1096.9,Toys,Debit Card,6.7,2.5,39,260,7,1,0.143,0,0,0,6.1,5.0,2,0,low,defective,26.0,0,1,0,0
TX100235,CUST002158,570.5,Books,Debit Card,17.4,11.1,46,450,8,0,0.0,0,1,0,,,0,0,low,no_return,51.1,1,0,0,0
TX100236,CUST001990,2862.43,Beauty,Debit Card,28.0,4.5,28,61,6,0,0.0,0,1,0,,,2,0,low,no_return,20.7,0,4,0,0
TX100237,CUST001296,1418.24,Home,Debit Card,24.6,14.0,36,332,8,0,0.0,0,0,0,,,3,0,medium,no_return,28.1,0,3,0,0
TX100238,CUST000926,2512.71,Electronics,Net Banking,11.6,5.2,18,1404,6,0,0.0,0,0,0,13.4,13.3,1,0,low,not_as_described,16.3,0,0,1,0
TX100239,CUST001882,556.02,Fashion,Debit Card,6.8,5.0,18,131,9,1,0.111,0,0,0,,,5,0,low,no_return,5.2,0,1,0,0
TX100240,CUST000421,318.29,Mobile,Credit Card,12.8,21.4,36,745,4,0,0.0,0,0,0,,,0,0,low,no_return,17.3,0,1,0,0
TX100241,CUST001752,1994.2,Fashion,COD,3.3,7.6,38,9,6,2,0.333,0,0,0,,,1,0,low,no_return,23.2,2,2,0,1
TX100242,CUST000284,804.1,Books,UPI,0.0,14.9,28,318,6,0,0.0,0,0,0,,,2,0,low,no_return,24.1,1,0,0,0
TX100243,CUST001949,1975.58,Beauty,COD,0.0,23.5,25,318,9,0,0.0,0,0,0,,,1,0,medium,no_return,47.2,1,2,0,0
TX100244,CUST001886,2003.63,Fashion,UPI,31.5,0.5,28,333,4,0,0.0,0,0,0,,,4,0,low,no_return,10.6,0,2,0,0
TX100245,CUST000254,1839.85,Mobile,Credit Card,37.3,8.3,33,534,9,0,0.0,0,1,0,,,0,0,medium,no_return,40.2,0,1,0,0
TX100246,CUST002272,3507.96,Electronics,COD,24.0,16.9,18,240,8,1,0.125,0,1,0,,,0,1,low,no_return,3.8,1,2,0,0
TX100247,CUST001248,8210.98,Sports,Debit Card,14.3,3.5,36,322,5,0,0.0,0,0,0,14.4,13.0,1,1,low,not_as_described_repeated,22.0,0,2,0,0
TX100248,CUST002360,2343.14,Beauty,UPI,0.0,9.3,32,211,3,0,0.0,0,2,0,,,0,0,low,no_return,14.9,0,2,0,0
TX100249,CUST000125,5356.66,Electronics,Credit Card,13.1,2.0,34,373,6,1,0.167,0,0,0,3.2,3.0,1,1,low,defective,7.0,0,2,0,0
TX100250,CUST000539,1444.72,Fashion,COD,22.3,6.4,30,513,4,0,0.0,0,0,0,,,0,0,low,no_return,16.7,2,4,0,0
TX100251,CUST001482,696.86,Grocery,Wallet,25.0,11.1,18,633,13,6,0.462,2,1,0,,,2,0,low,no_return,35.0,0,2,0,1
TX100252,CUST000565,1149.59,Electronics,Credit Card,23.3,0.7,21,236,6,0,0.0,0,0,0,2.9,2.5,0,0,medium,size_issue,21.4,1,3,0,0
TX100253,CUST000990,1504.32,Toys,UPI,29.5,38.4,47,421,8,1,0.125,0,2,0,,,2,0,low,no_return,32.9,1,1,0,0
TX100254,CUST001982,5636.29,Grocery,Credit Card,38.3,7.7,25,565,6,0,0.0,0,0,0,1.5,1.4,3,1,low,defective,5.3,1,3,0,0
TX100255,CUST000434,1909.9,Electronics,Credit Card,10.1,66.0,40,1998,3,0,0.0,0,0,0,,,0,0,low,no_return,11.3,0,2,0,0
TX100256,CUST002033,3589.97,Fashion,UPI,48.7,23.3,21,608,8,2,0.25,1,0,0,6.1,4.9,3,1,high,size_issue,44.9,1,5,0,0
TX100257,CUST000311,1363.34,Electronics,Net Banking,0.0,73.5,31,577,6,0,0.0,0,0,0,1.4,0.0,1,0,low,changed_mind,20.1,1,4,0,0
TX100258,CUST000526,1251.21,Toys,Debit Card,5.7,11.9,27,525,1,0,0.0,0,0,0,,,0,0,low,no_return,25.5,1,1,0,0
TX100259,CUST001763,539.26,Beauty,Credit Card,17.4,9.8,29,598,9,3,0.333,1,0,0,,,4,0,medium,no_return,47.5,3,0,0,1
TX100260,CUST002380,5525.02,Electronics,Credit Card,21.6,4.5,28,329,9,0,0.0,0,0,0,,,1,1,low,no_return,9.4,0,2,0,0
TX100261,CUST000512,4344.74,Sports,UPI,12.8,31.3,46,1316,9,1,0.111,1,0,0,7.8,6.9,2,1,medium,not_needed,66.9,0,3,0,1
TX100262,CUST000900,2137.67,Beauty,Credit Card,9.1,0.8,51,744,7,0,0.0,0,0,0,,,2,0,low,no_return,24.6,1,5,0,0
TX100263,CUST002775,1565.21,Grocery,Credit Card,41.4,9.8,34,288,9,1,0.111,0,1,0,,,3,0,medium,no_return,17.9,1,1,0,1
TX100264,CUST002969,1958.34,Electronics,Credit Card,8.5,1.1,27,580,5,2,0.4,1,0,0,3.0,1.8,1,0,low,not_as_described,13.1,0,1,0,0
TX100265,CUST001743,676.3,Electronics,Debit Card,2.8,3.8,18,1019,12,1,0.083,0,0,0,8.2,7.8,1,0,low,not_needed,26.8,1,4,0,0
TX100266,CUST001341,2509.66,Home,Credit Card,35.3,11.8,18,132,9,0,0.0,0,0,0,,,1,0,medium,no_return,14.0,1,3,0,0
TX100267,CUST001041,4123.92,Grocery,Debit Card,25.2,18.2,46,219,9,0,0.0,0,0,0,,,0,1,low,no_return,15.5,1,2,0,0
TX100268,CUST001837,4253.26,Grocery,Net Banking,28.1,2.8,18,2,7,1,0.143,0,0,1,,,3,1,low,no_return,40.9,1,1,0,0
TX100269,CUST001773,556.2,Fashion,Credit Card,17.4,3.2,27,315,2,0,0.0,0,0,0,4.5,3.7,3,0,low,changed_mind,34.2,0,1,0,0
TX100270,CUST000884,3569.22,Fashion,Credit Card,0.0,2.1,33,228,8,1,0.125,0,0,0,,,0,1,low,no_return,16.2,0,2,0,0
TX100271,CUST000069,679.68,Grocery,Net Banking,16.0,7.6,18,182,9,1,0.111,1,0,0,,,0,0,low,no_return,23.3,1,1,0,0
TX100272,CUST000455,334.06,Electronics,Credit Card,0.0,1.0,19,932,6,0,0.0,0,0,0,,,1,0,medium,no_return,47.3,0,1,0,0
TX100273,CUST002875,3653.71,Sports,Credit Card,17.9,18.3,18,391,7,1,0.143,1,0,1,,,1,1,low,no_return,19.3,1,2,0,0
TX100274,CUST001255,1288.14,Home,COD,22.8,6.4,25,540,10,0,0.0,0,1,0,,,1,0,low,no_return,18.2,2,0,0,0
TX100275,CUST001447,3336.23,Fashion,Debit Card,27.9,4.3,34,15,9,4,0.444,0,2,0,4.8,4.7,3,0,low,changed_mind,20.0,0,2,0,1
TX100276,CUST001401,3150.77,Beauty,Net Banking,13.9,19.4,42,261,12,4,0.333,0,1,0,,,1,0,medium,no_return,15.6,0,1,0,1
TX100277,CUST002348,2901.96,Fashion,Credit Card,24.0,3.5,25,226,6,1,0.167,0,1,0,,,1,0,low,no_return,50.1,0,2,0,1
TX100278,CUST000195,1942.48,Sports,Credit Card,4.2,0.5,27,374,5,0,0.0,0,0,0,,,0,0,low,no_return,13.0,0,2,0,0
TX100279,CUST000249,736.71,Electronics,UPI,26.6,5.1,30,763,4,0,0.0,0,1,0,,,2,0,low,no_return,47.2,0,5,0,0
TX100280,CUST000828,1506.54,Home,UPI,23.1,5.2,23,34,6,1,0.167,0,0,0,,,0,0,low,no_return,21.3,0,1,0,0
TX100281,CUST001460,4297.43,Beauty,Debit Card,5.4,10.3,36,201,12,2,0.167,0,0,0,0.8,0.0,0,1,low,changed_mind,13.5,1,3,0,0
TX100282,CUST002013,3390.65,Electronics,UPI,21.4,11.8,36,302,9,1,0.111,0,0,0,,,2,0,low,no_return,10.9,1,2,0,0
TX100283,CUST001472,1561.17,Grocery,Credit Card,28.1,24.4,18,76,7,0,0.0,0,1,0,,,0,0,low,no_return,13.7,1,1,0,0
TX100284,CUST001324,1547.99,Books,UPI,15.9,19.5,38,57,3,0,0.0,0,0,0,10.8,9.9,1,0,low,changed_mind_repeated,16.2,1,4,0,0
TX100285,CUST002813,2739.42,Mobile,UPI,5.1,2.1,33,13,7,0,0.0,0,0,0,,,1,0,low,no_return,12.7,0,0,0,0
TX100286,CUST000483,2036.55,Fashion,Credit Card,17.1,3.8,34,173,15,1,0.067,0,0,0,11.7,11.2,1,0,high,size_issue,32.1,0,3,0,0
TX100287,CUST001715,1616.86,Fashion,Debit Card,21.6,0.9,43,171,12,0,0.0,0,0,0,,,1,0,low,no_return,31.7,1,1,0,0
TX100288,CUST001627,2594.59,Fashion,Credit Card,5.0,9.5,18,632,12,2,0.167,1,0,0,,,0,0,low,no_return,36.1,0,1,0,0
TX100289,CUST001420,2539.48,Footwear,COD,2.9,29.2,19,79,12,1,0.083,1,0,0,,,2,0,low,no_return,28.1,1,4,0,0
TX100290,CUST002422,1172.16,Home,UPI,21.3,10.4,31,462,8,1,0.125,0,1,0,,,3,0,low,no_return,18.9,0,4,0,0
TX100291,CUST000801,2307.97,Fashion,UPI,24.9,30.9,18,621,7,0,0.0,0,1,0,1.6,1.3,1,0,low,not_as_described_repeated,6.7,0,7,0,0
TX100292,CUST002861,2440.95,Books,Net Banking,40.8,27.4,29,1315,9,4,0.444,1,3,0,,,4,0,medium,no_return,14.6,0,1,0,0
TX100293,CUST000995,1845.51,Electronics,Net Banking,23.0,17.2,40,180,8,0,0.0,0,0,0,,,1,0,low,no_return,10.3,0,1,0,0
TX100294,CUST001635,1084.93,Sports,Credit Card,0.5,3.8,35,352,7,0,0.0,0,0,0,,,0,0,low,no_return,19.3,0,1,0,0
TX100295,CUST001562,1474.53,Home,Credit Card,39.5,37.0,32,154,11,0,0.0,0,1,0,,,1,0,high,no_return,40.4,1,1,0,1
TX100296,CUST002549,933.32,Grocery,Net Banking,27.7,0.6,29,299,8,0,0.0,0,0,0,,,2,0,low,no_return,16.9,1,1,0,0
TX100297,CUST001317,2348.86,Books,Debit Card,0.0,35.4,27,205,10,1,0.1,0,0,0,,,1,0,low,no_return,3.6,0,3,0,0
TX100298,CUST000854,558.57,Fashion,UPI,2.6,17.6,27,15,15,5,0.333,0,1,0,2.4,2.2,1,0,medium,size_issue,13.0,0,3,0,0
TX100299,CUST000065,4573.71,Grocery,UPI,9.1,16.3,34,92,5,1,0.2,0,0,0,,,2,1,low,no_return,38.7,0,3,0,0
TX100300,CUST001091,4004.08,Beauty,UPI,25.1,39.5,18,314,12,0,0.0,0,1,0,0.4,0.0,1,1,low,changed_mind,32.5,0,3,0,0
TX100301,CUST002479,2478.64,Electronics,COD,0.0,16.9,46,411,8,2,0.25,0,0,0,,,0,0,low,no_return,52.7,0,4,0,1
TX100302,CUST000030,3266.6,Footwear,Debit Card,13.6,2.1,24,532,10,2,0.2,0,0,0,,,3,0,low,no_return,44.7,0,4,0,0
TX100303,CUST002688,3130.45,Books,UPI,24.4,47.5,37,315,6,0,0.0,0,0,0,13.2,8.7,0,0,low,size_issue,50.7,1,2,0,0
TX100304,CUST001628,2057.25,Footwear,UPI,0.0,4.0,32,568,10,0,0.0,0,0,0,,,1,0,low,no_return,18.6,1,1,0,0
TX100305,CUST000421,1647.62,Books,UPI,24.0,4.3,20,445,11,2,0.182,0,1,0,10.7,10.0,2,0,low,not_as_described_repeated,39.4,2,3,0,0
TX100306,CUST000907,1523.26,Fashion,COD,25.4,15.9,44,310,9,3,0.333,0,1,0,,,2,0,low,no_return,36.0,2,1,0,0
TX100307,CUST001662,4678.39,Home,Net Banking,4.8,24.0,42,201,12,1,0.083,0,1,0,22.2,21.0,3,1,low,changed_mind_repeated,7.7,1,0,0,0
TX100308,CUST000947,1057.34,Home,Debit Card,1.2,13.2,18,622,5,0,0.0,0,0,0,7.0,5.1,2,0,low,not_as_described_repeated,13.3,0,2,0,0
TX100309,CUST000326,1072.25,Electronics,COD,4.7,4.1,31,68,4,0,0.0,0,0,0,,,3,0,medium,no_return,2.8,0,0,0,0
TX100310,CUST001998,3448.79,Home,UPI,0.0,43.9,34,618,8,0,0.0,0,0,0,,,0,1,low,no_return,6.1,1,2,0,0
TX100311,CUST002017,3246.84,Home,Debit Card,11.1,3.4,18,3,9,7,0.778,1,0,0,,,2,0,low,no_return,20.8,1,2,0,0
TX100312,CUST000357,1583.07,Electronics,Credit Card,17.6,3.3,18,1013,4,0,0.0,0,0,0,,,2,0,medium,no_return,50.2,2,1,0,0
TX100313,CUST000844,2650.79,Footwear,UPI,0.4,30.3,23,937,6,1,0.167,0,1,0,,,1,0,low,no_return,32.4,2,2,0,0
TX100314,CUST000732,2876.1,Electronics,Credit Card,26.7,20.8,18,10,10,1,0.1,0,1,0,,,1,0,low,no_return,16.5,0,1,0,0
TX100315,CUST001978,710.47,Beauty,COD,16.2,3.7,21,616,8,2,0.25,1,2,0,2.1,0.5,0,0,low,changed_mind_repeated,41.5,1,1,0,1
TX100316,CUST002191,4165.14,Toys,UPI,18.1,0.5,18,186,7,0,0.0,0,0,0,0.9,0.0,0,1,medium,defective,22.1,2,1,0,0
TX100317,CUST002181,2875.46,Sports,Credit Card,10.2,12.8,30,1065,11,0,0.0,0,0,0,2.4,1.5,1,0,low,defective,30.3,2,1,0,0
TX100318,CUST002816,2508.36,Fashion,Net Banking,23.9,4.6,23,478,6,1,0.167,1,0,0,,,3,0,medium,no_return,8.6,1,0,0,0
TX100319,CUST002306,2889.68,Grocery,COD,30.5,55.5,43,312,7,0,0.0,0,0,0,,,1,0,low,no_return,19.2,0,2,0,0
TX100320,CUST000962,2317.44,Books,Credit Card,10.1,5.9,33,861,12,0,0.0,0,0,0,,,1,0,low,no_return,21.6,0,2,0,0
TX100321,CUST000324,1775.26,Footwear,UPI,24.1,13.8,39,986,8,0,0.0,0,0,1,,,0,0,low,no_return,29.7,1,1,0,0
TX100322,CUST001844,2069.32,Fashion,COD,24.3,4.1,18,53,5,1,0.2,0,0,0,2.3,2.1,1,0,low,changed_mind_repeated,23.0,0,1,0,0
TX100323,CUST002748,663.64,Electronics,UPI,20.0,0.5,25,1048,6,2,0.333,0,2,0,,,1,0,low,no_return,40.4,1,3,0,0
TX100324,CUST002925,5834.27,Sports,UPI,35.1,3.2,33,140,8,0,0.0,0,1,0,,,4,1,low,no_return,29.0,0,1,0,1
TX100325,CUST000691,1755.31,Fashion,UPI,6.3,9.2,36,884,8,4,0.5,0,1,0,,,3,0,low,no_return,6.9,3,2,0,0
TX100326,CUST000710,5772.95,Toys,Credit Card,9.9,15.9,25,201,9,2,0.222,1,1,0,,,3,1,low,no_return,35.7,0,0,0,0
TX100327,CUST000113,2092.46,Grocery,Debit Card,5.7,15.4,26,160,9,0,0.0,0,0,0,3.5,2.7,0,0,low,changed_mind,44.6,0,2,0,0
TX100328,CUST000424,1243.16,Toys,COD,23.7,6.6,28,191,7,0,0.0,0,0,0,,,1,0,high,no_return,9.1,1,0,0,0
TX100329,CUST001665,4090.97,Mobile,Credit Card,11.7,1.1,29,167,6,0,0.0,0,0,0,,,0,1,low,no_return,36.8,1,4,0,0
TX100330,CUST001640,2443.5,Sports,Wallet,6.7,1.3,53,250,11,2,0.182,0,2,0,,,2,0,low,no_return,44.3,0,1,0,1
TX100331,CUST001113,7137.18,Footwear,Debit Card,35.0,11.6,35,114,6,0,0.0,0,2,0,,,0,1,low,no_return,18.1,1,0,0,1
TX100332,CUST000930,1221.03,Grocery,Debit Card,36.7,27.5,32,1477,11,1,0.091,0,0,0,0.1,0.0,1,0,low,not_as_described,41.7,0,1,0,0
TX100333,CUST002489,4197.79,Fashion,UPI,11.1,9.6,19,55,9,0,0.0,0,0,0,,,2,1,low,no_return,29.5,0,1,0,0
TX100334,CUST001380,4336.54,Toys,UPI,0.0,0.5,19,376,13,0,0.0,0,1,0,,,1,1,low,no_return,25.9,0,2,0,0
TX100335,CUST002424,3028.93,Grocery,Debit Card,37.4,4.8,29,130,7,0,0.0,0,0,0,10.0,9.4,3,0,low,not_as_described_repeated,16.7,3,0,0,0
TX100336,CUST002889,4358.98,Mobile,COD,20.6,3.8,43,458,4,0,0.0,0,0,0,1.1,0.6,2,1,low,defective,32.9,0,1,0,0
TX100337,CUST000952,1782.61,Fashion,UPI,20.0,2.6,30,1943,6,0,0.0,0,0,0,,,3,0,medium,no_return,15.3,0,1,0,0
TX100338,CUST000609,1053.57,Fashion,Credit Card,16.3,9.1,30,815,10,0,0.0,0,0,0,11.2,9.8,2,0,low,not_needed,19.4,1,2,0,0
TX100339,CUST002858,1322.14,Toys,Credit Card,5.4,6.8,24,61,6,0,0.0,0,0,0,,,1,0,low,no_return,12.3,0,0,0,0
TX100340,CUST001904,1998.64,Electronics,Credit Card,10.0,3.4,18,1117,4,0,0.0,0,0,0,,,1,0,low,no_return,58.0,2,1,0,0
TX100341,CUST000873,3128.05,Grocery,UPI,23.1,8.6,36,874,5,0,0.0,0,0,0,,,1,0,low,no_return,14.9,1,1,0,0
TX100342,CUST001865,1106.75,Beauty,UPI,9.6,4.3,29,2981,8,1,0.125,1,0,0,4.3,3.8,3,0,low,not_as_described,45.9,0,2,0,0
TX100343,CUST001545,1524.18,Fashion,Credit Card,20.2,30.2,36,1141,8,0,0.0,0,0,0,,,2,0,medium,no_return,40.7,0,0,0,1
TX100344,CUST002716,1170.44,Fashion,Net Banking,15.2,1.6,33,629,11,0,0.0,0,0,0,,,1,0,medium,no_return,66.1,2,3,0,0
TX100345,CUST000768,3484.14,Toys,COD,2.3,6.9,22,919,4,0,0.0,0,0,0,3.4,0.0,3,1,low,defective,30.5,0,0,0,0
TX100346,CUST002974,5744.86,Electronics,UPI,34.5,12.6,34,535,4,1,0.25,0,0,0,,,1,1,low,no_return,19.2,1,1,0,0
TX100347,CUST002808,929.17,Books,UPI,22.1,2.9,19,109,10,1,0.1,0,0,0,,,1,0,high,no_return,34.0,1,1,0,1
TX100348,CUST000542,2731.15,Books,Credit Card,19.0,3.6,34,706,5,1,0.2,0,1,0,2.2,1.8,0,0,low,changed_mind,17.4,0,1,0,0
TX100349,CUST000494,3760.44,Grocery,UPI,21.7,22.8,31,88,5,1,0.2,1,0,0,,,1,1,medium,no_return,7.8,1,3,0,0
TX100350,CUST001599,1678.33,Home,COD,0.0,4.6,47,324,6,0,0.0,0,0,0,,,3,0,low,no_return,28.3,0,1,0,0
